"","date","county","state","fips","cases","deaths"
"247533","2020-06-17","Cecil","Maryland",24015,456,30
"247534","2020-06-17","Charles","Maryland",24017,1293,85
"247535","2020-06-17","Dorchester","Maryland",24019,170,4
"247536","2020-06-17","Frederick","Maryland",24021,2343,115
"247537","2020-06-17","Garrett","Maryland",24023,10,0
"247538","2020-06-17","Harford","Maryland",24025,1035,61
"247539","2020-06-17","Howard","Maryland",24027,2348,77
"247540","2020-06-17","Kent","Maryland",24029,193,24
"247541","2020-06-17","Montgomery","Maryland",24031,13859,704
"247542","2020-06-17","Prince George's","Maryland",24033,18106,648
"247543","2020-06-17","Queen Anne's","Maryland",24035,187,14
"247544","2020-06-17","Somerset","Maryland",24039,82,3
"247545","2020-06-17","St. Mary's","Maryland",24037,587,41
"247546","2020-06-17","Talbot","Maryland",24041,110,4
"247547","2020-06-17","Unknown","Maryland",NA,0,31
"247548","2020-06-17","Washington","Maryland",24043,593,22
"247549","2020-06-17","Wicomico","Maryland",24045,1035,36
"247550","2020-06-17","Worcester","Maryland",24047,266,17
"250638","2020-06-18","Allegany","Maryland",24001,187,17
"250639","2020-06-18","Anne Arundel","Maryland",24003,4844,196
"250640","2020-06-18","Baltimore","Maryland",24005,7393,437
"250641","2020-06-18","Baltimore city","Maryland",24510,6914,309
"250642","2020-06-18","Calvert","Maryland",24009,386,23
"250643","2020-06-18","Caroline","Maryland",24011,285,2
"250644","2020-06-18","Carroll","Maryland",24013,1012,108
"250645","2020-06-18","Cecil","Maryland",24015,457,29
"250646","2020-06-18","Charles","Maryland",24017,1296,86
"250647","2020-06-18","Dorchester","Maryland",24019,170,4
"250648","2020-06-18","Frederick","Maryland",24021,2349,115
"250649","2020-06-18","Garrett","Maryland",24023,10,0
"250650","2020-06-18","Harford","Maryland",24025,1039,62
"250651","2020-06-18","Howard","Maryland",24027,2353,79
"250652","2020-06-18","Kent","Maryland",24029,194,24
"250653","2020-06-18","Montgomery","Maryland",24031,13902,707
"250654","2020-06-18","Prince George's","Maryland",24033,18174,649
"250655","2020-06-18","Queen Anne's","Maryland",24035,187,14
"250656","2020-06-18","Somerset","Maryland",24039,83,3
"250657","2020-06-18","St. Mary's","Maryland",24037,595,44
"250658","2020-06-18","Talbot","Maryland",24041,110,4
"250659","2020-06-18","Unknown","Maryland",NA,0,26
"250660","2020-06-18","Washington","Maryland",24043,595,24
"250661","2020-06-18","Wicomico","Maryland",24045,1036,37
"250662","2020-06-18","Worcester","Maryland",24047,268,17
"253753","2020-06-19","Allegany","Maryland",24001,187,17
"253754","2020-06-19","Anne Arundel","Maryland",24003,4871,198
"253755","2020-06-19","Baltimore","Maryland",24005,7425,442
"253756","2020-06-19","Baltimore city","Maryland",24510,6947,310
"253757","2020-06-19","Calvert","Maryland",24009,390,23
"253758","2020-06-19","Caroline","Maryland",24011,288,2
"253759","2020-06-19","Carroll","Maryland",24013,1030,108
"253760","2020-06-19","Cecil","Maryland",24015,460,29
"253761","2020-06-19","Charles","Maryland",24017,1296,86
"253762","2020-06-19","Dorchester","Maryland",24019,174,4
"253763","2020-06-19","Frederick","Maryland",24021,2368,116
"253764","2020-06-19","Garrett","Maryland",24023,10,0
"253765","2020-06-19","Harford","Maryland",24025,1044,61
"253766","2020-06-19","Howard","Maryland",24027,2387,79
"253767","2020-06-19","Kent","Maryland",24029,194,23
"253768","2020-06-19","Montgomery","Maryland",24031,13968,710
"253769","2020-06-19","Prince George's","Maryland",24033,18208,653
"253770","2020-06-19","Queen Anne's","Maryland",24035,203,14
"253771","2020-06-19","Somerset","Maryland",24039,83,3
"253772","2020-06-19","St. Mary's","Maryland",24037,599,44
"253773","2020-06-19","Talbot","Maryland",24041,113,4
"253774","2020-06-19","Unknown","Maryland",NA,0,25
"253775","2020-06-19","Washington","Maryland",24043,601,25
"253776","2020-06-19","Wicomico","Maryland",24045,1036,37
"253777","2020-06-19","Worcester","Maryland",24047,268,17
"256873","2020-06-20","Allegany","Maryland",24001,188,17
"256874","2020-06-20","Anne Arundel","Maryland",24003,4889,200
"256875","2020-06-20","Baltimore","Maryland",24005,7502,448
"256876","2020-06-20","Baltimore city","Maryland",24510,7002,313
"256877","2020-06-20","Calvert","Maryland",24009,394,23
"256878","2020-06-20","Caroline","Maryland",24011,290,2
"256879","2020-06-20","Carroll","Maryland",24013,1030,109
"256880","2020-06-20","Cecil","Maryland",24015,461,29
"256881","2020-06-20","Charles","Maryland",24017,1306,86
"256882","2020-06-20","Dorchester","Maryland",24019,180,4
"256883","2020-06-20","Frederick","Maryland",24021,2387,116
"256884","2020-06-20","Garrett","Maryland",24023,10,0
"256885","2020-06-20","Harford","Maryland",24025,1055,61
"256886","2020-06-20","Howard","Maryland",24027,2414,80
"256887","2020-06-20","Kent","Maryland",24029,194,23
"256888","2020-06-20","Montgomery","Maryland",24031,14044,714
"256889","2020-06-20","Prince George's","Maryland",24033,18310,658
"256890","2020-06-20","Queen Anne's","Maryland",24035,204,14
"256891","2020-06-20","Somerset","Maryland",24039,83,3
"256892","2020-06-20","St. Mary's","Maryland",24037,597,44
"256893","2020-06-20","Talbot","Maryland",24041,113,4
"256894","2020-06-20","Unknown","Maryland",NA,0,25
"256895","2020-06-20","Washington","Maryland",24043,602,25
"256896","2020-06-20","Wicomico","Maryland",24045,1039,37
"256897","2020-06-20","Worcester","Maryland",24047,271,17
"259999","2020-06-21","Allegany","Maryland",24001,188,17
"260000","2020-06-21","Anne Arundel","Maryland",24003,4913,200
"260001","2020-06-21","Baltimore","Maryland",24005,7560,451
"260002","2020-06-21","Baltimore city","Maryland",24510,7062,313
"260003","2020-06-21","Calvert","Maryland",24009,395,23
"260004","2020-06-21","Caroline","Maryland",24011,294,2
"260005","2020-06-21","Carroll","Maryland",24013,1032,109
"260006","2020-06-21","Cecil","Maryland",24015,461,29
"260007","2020-06-21","Charles","Maryland",24017,1315,86
"260008","2020-06-21","Dorchester","Maryland",24019,183,4
"260009","2020-06-21","Frederick","Maryland",24021,2400,116
"260010","2020-06-21","Garrett","Maryland",24023,10,0
"260011","2020-06-21","Harford","Maryland",24025,1059,61
"260012","2020-06-21","Howard","Maryland",24027,2428,80
"260013","2020-06-21","Kent","Maryland",24029,194,23
"260014","2020-06-21","Montgomery","Maryland",24031,14119,720
"260015","2020-06-21","Prince George's","Maryland",24033,18367,659
"260016","2020-06-21","Queen Anne's","Maryland",24035,205,14
"260017","2020-06-21","Somerset","Maryland",24039,83,3
"260018","2020-06-21","St. Mary's","Maryland",24037,602,45
"260019","2020-06-21","Talbot","Maryland",24041,115,4
"260020","2020-06-21","Unknown","Maryland",NA,0,28
"260021","2020-06-21","Washington","Maryland",24043,603,25
"260022","2020-06-21","Wicomico","Maryland",24045,1043,37
"260023","2020-06-21","Worcester","Maryland",24047,272,17
"263128","2020-06-22","Allegany","Maryland",24001,189,17
"263129","2020-06-22","Anne Arundel","Maryland",24003,4925,200
"263130","2020-06-22","Baltimore","Maryland",24005,7608,455
"263131","2020-06-22","Baltimore city","Maryland",24510,7104,316
"263132","2020-06-22","Calvert","Maryland",24009,398,23
"263133","2020-06-22","Caroline","Maryland",24011,294,2
"263134","2020-06-22","Carroll","Maryland",24013,1033,109
"263135","2020-06-22","Cecil","Maryland",24015,462,29
"263136","2020-06-22","Charles","Maryland",24017,1330,86
"263137","2020-06-22","Dorchester","Maryland",24019,183,4
"263138","2020-06-22","Frederick","Maryland",24021,2414,116
"263139","2020-06-22","Garrett","Maryland",24023,10,0
"263140","2020-06-22","Harford","Maryland",24025,1063,61
"263141","2020-06-22","Howard","Maryland",24027,2441,80
"263142","2020-06-22","Kent","Maryland",24029,195,23
"263143","2020-06-22","Montgomery","Maryland",24031,14181,723
"263144","2020-06-22","Prince George's","Maryland",24033,18430,661
"263145","2020-06-22","Queen Anne's","Maryland",24035,211,15
"263146","2020-06-22","Somerset","Maryland",24039,83,3
"263147","2020-06-22","St. Mary's","Maryland",24037,599,46
"263148","2020-06-22","Talbot","Maryland",24041,117,4
"263149","2020-06-22","Unknown","Maryland",NA,0,22
"263150","2020-06-22","Washington","Maryland",24043,611,25
"263151","2020-06-22","Wicomico","Maryland",24045,1046,37
"263152","2020-06-22","Worcester","Maryland",24047,275,17
"266254","2020-06-23","Allegany","Maryland",24001,192,17
"266255","2020-06-23","Anne Arundel","Maryland",24003,4955,201
"266256","2020-06-23","Baltimore","Maryland",24005,7658,458
"266257","2020-06-23","Baltimore city","Maryland",24510,7157,319
"266258","2020-06-23","Calvert","Maryland",24009,399,24
"266259","2020-06-23","Caroline","Maryland",24011,296,3
"266260","2020-06-23","Carroll","Maryland",24013,1063,109
"266261","2020-06-23","Cecil","Maryland",24015,462,29
"266262","2020-06-23","Charles","Maryland",24017,1335,86
"266263","2020-06-23","Dorchester","Maryland",24019,183,5
"266264","2020-06-23","Frederick","Maryland",24021,2426,116
"266265","2020-06-23","Garrett","Maryland",24023,10,0
"266266","2020-06-23","Harford","Maryland",24025,1067,61
"266267","2020-06-23","Howard","Maryland",24027,2428,80
"266268","2020-06-23","Kent","Maryland",24029,195,23
"266269","2020-06-23","Montgomery","Maryland",24031,14244,725
"266270","2020-06-23","Prince George's","Maryland",24033,18571,661
"266271","2020-06-23","Queen Anne's","Maryland",24035,211,15
"266272","2020-06-23","Somerset","Maryland",24039,84,3
"266273","2020-06-23","St. Mary's","Maryland",24037,605,48
"266274","2020-06-23","Talbot","Maryland",24041,116,4
"266275","2020-06-23","Unknown","Maryland",NA,0,25
"266276","2020-06-23","Washington","Maryland",24043,616,25
"266277","2020-06-23","Wicomico","Maryland",24045,1051,38
"266278","2020-06-23","Worcester","Maryland",24047,278,17
"269387","2020-06-24","Allegany","Maryland",24001,194,17
"269388","2020-06-24","Anne Arundel","Maryland",24003,4965,202
"269389","2020-06-24","Baltimore","Maryland",24005,7675,460
"269390","2020-06-24","Baltimore city","Maryland",24510,7219,325
"269391","2020-06-24","Calvert","Maryland",24009,403,25
"269392","2020-06-24","Caroline","Maryland",24011,297,3
"269393","2020-06-24","Carroll","Maryland",24013,1084,109
"269394","2020-06-24","Cecil","Maryland",24015,465,29
"269395","2020-06-24","Charles","Maryland",24017,1343,86
"269396","2020-06-24","Dorchester","Maryland",24019,183,5
"269397","2020-06-24","Frederick","Maryland",24021,2432,116
"269398","2020-06-24","Garrett","Maryland",24023,10,1
"269399","2020-06-24","Harford","Maryland",24025,1075,61
"269400","2020-06-24","Howard","Maryland",24027,2441,81
"269401","2020-06-24","Kent","Maryland",24029,196,23
"269402","2020-06-24","Montgomery","Maryland",24031,14323,728
"269403","2020-06-24","Prince George's","Maryland",24033,18644,662
"269404","2020-06-24","Queen Anne's","Maryland",24035,213,15
"269405","2020-06-24","Somerset","Maryland",24039,84,3
"269406","2020-06-24","St. Mary's","Maryland",24037,606,48
"269407","2020-06-24","Talbot","Maryland",24041,116,4
"269408","2020-06-24","Unknown","Maryland",NA,0,24
"269409","2020-06-24","Washington","Maryland",24043,634,26
"269410","2020-06-24","Wicomico","Maryland",24045,1053,39
"269411","2020-06-24","Worcester","Maryland",24047,279,16
"272524","2020-06-25","Allegany","Maryland",24001,203,17
"272525","2020-06-25","Anne Arundel","Maryland",24003,4993,201
"272526","2020-06-25","Baltimore","Maryland",24005,7732,460
"272527","2020-06-25","Baltimore city","Maryland",24510,7267,327
"272528","2020-06-25","Calvert","Maryland",24009,404,26
"272529","2020-06-25","Caroline","Maryland",24011,302,3
"272530","2020-06-25","Carroll","Maryland",24013,1103,109
"272531","2020-06-25","Cecil","Maryland",24015,461,29
"272532","2020-06-25","Charles","Maryland",24017,1352,86
"272533","2020-06-25","Dorchester","Maryland",24019,184,5
"272534","2020-06-25","Frederick","Maryland",24021,2448,116
"272535","2020-06-25","Garrett","Maryland",24023,10,1
"272536","2020-06-25","Harford","Maryland",24025,1081,61
"272537","2020-06-25","Howard","Maryland",24027,2458,83
"272538","2020-06-25","Kent","Maryland",24029,195,23
"272539","2020-06-25","Montgomery","Maryland",24031,14421,731
"272540","2020-06-25","Prince George's","Maryland",24033,18767,669
"272541","2020-06-25","Queen Anne's","Maryland",24035,215,16
"272542","2020-06-25","Somerset","Maryland",24039,85,3
"272543","2020-06-25","St. Mary's","Maryland",24037,610,48
"272544","2020-06-25","Talbot","Maryland",24041,119,4
"272545","2020-06-25","Unknown","Maryland",NA,0,29
"272546","2020-06-25","Washington","Maryland",24043,653,26
"272547","2020-06-25","Wicomico","Maryland",24045,1055,40
"272548","2020-06-25","Worcester","Maryland",24047,279,16
"275667","2020-06-26","Allegany","Maryland",24001,204,17
"275668","2020-06-26","Anne Arundel","Maryland",24003,5013,203
"275669","2020-06-26","Baltimore","Maryland",24005,7790,461
"275670","2020-06-26","Baltimore city","Maryland",24510,7308,330
"275671","2020-06-26","Calvert","Maryland",24009,405,26
"275672","2020-06-26","Caroline","Maryland",24011,309,3
"275673","2020-06-26","Carroll","Maryland",24013,1106,110
"275674","2020-06-26","Cecil","Maryland",24015,463,29
"275675","2020-06-26","Charles","Maryland",24017,1359,86
"275676","2020-06-26","Dorchester","Maryland",24019,182,5
"275677","2020-06-26","Frederick","Maryland",24021,2455,116
"275678","2020-06-26","Garrett","Maryland",24023,10,0
"275679","2020-06-26","Harford","Maryland",24025,1081,61
"275680","2020-06-26","Howard","Maryland",24027,2475,84
"275681","2020-06-26","Kent","Maryland",24029,196,23
"275682","2020-06-26","Montgomery","Maryland",24031,14510,730
"275683","2020-06-26","Prince George's","Maryland",24033,18795,676
"275684","2020-06-26","Queen Anne's","Maryland",24035,220,17
"275685","2020-06-26","Somerset","Maryland",24039,86,3
"275686","2020-06-26","St. Mary's","Maryland",24037,611,50
"275687","2020-06-26","Talbot","Maryland",24041,121,4
"275688","2020-06-26","Unknown","Maryland",NA,0,26
"275689","2020-06-26","Washington","Maryland",24043,663,26
"275690","2020-06-26","Wicomico","Maryland",24045,1059,40
"275691","2020-06-26","Worcester","Maryland",24047,283,16
"278815","2020-06-27","Allegany","Maryland",24001,204,17
"278816","2020-06-27","Anne Arundel","Maryland",24003,5050,206
"278817","2020-06-27","Baltimore","Maryland",24005,7822,465
"278818","2020-06-27","Baltimore city","Maryland",24510,7372,333
"278819","2020-06-27","Calvert","Maryland",24009,409,26
"278820","2020-06-27","Caroline","Maryland",24011,315,3
"278821","2020-06-27","Carroll","Maryland",24013,1106,110
"278822","2020-06-27","Cecil","Maryland",24015,474,29
